Instance,n_jobs,n_machines,p_iterations,p_pct,p_lambda,p_tabootenure,p_cooling_r,p_max_iters_nomejor,Initial Makespan,Optimized Makespan,Time (s)
tai20_20.txt - Instance 3,20,20,200,0.1,0.01,10,0.9,10,2449,2449,1.1742758750915527
tai20_20.txt - Instance 4,20,20,200,0.1,0.01,10,0.9,10,2773,2714,1.0996370315551758
tai20_20.txt - Instance 5,20,20,200,0.1,0.01,10,0.9,10,2679,2565,1.1456477642059326
tai20_20.txt - Instance 6,20,20,200,0.1,0.01,10,0.9,10,2297,2297,1.1618714332580566
tai20_20.txt - Instance 7,20,20,200,0.1,0.01,10,0.9,10,2870,2713,1.094621181488037
tai20_20.txt - Instance 8,20,20,200,0.1,0.01,10,0.9,10,2621,2549,1.0638515949249268
tai20_20.txt - Instance 9,20,20,200,0.1,0.01,10,0.9,10,2689,2564,1.1293764114379883
tai20_20.txt - Instance 10,20,20,200,0.1,0.01,10,0.9,10,2691,2566,1.1390271186828613
tai30_15.txt - Instance 1,30,15,200,0.1,0.01,10,0.9,10,3120,3023,1.292632818222046
tai30_15.txt - Instance 2,30,15,200,0.1,0.01,10,0.9,10,3071,2973,1.2609055042266846
tai30_15.txt - Instance 3,30,15,200,0.1,0.01,10,0.9,10,2795,2795,1.330474615097046
tai30_15.txt - Instance 4,30,15,200,0.1,0.01,10,0.9,10,3068,2952,1.3027675151824951
tai30_15.txt - Instance 5,30,15,200,0.1,0.01,10,0.9,10,3114,2988,1.4120419025421143
tai30_15.txt - Instance 6,30,15,200,0.1,0.01,10,0.9,10,2967,2922,1.371917486190796
tai30_15.txt - Instance 7,30,15,200,0.1,0.01,10,0.9,10,3144,2993,1.3648595809936523
tai30_15.txt - Instance 8,30,15,200,0.1,0.01,10,0.9,10,2463,2463,1.3246183395385742
tai30_15.txt - Instance 9,30,15,200,0.1,0.01,10,0.9,10,3175,2939,1.4061486721038818
tai30_15.txt - Instance 10,30,15,200,0.1,0.01,10,0.9,10,2940,2814,1.448519229888916
tai30_20.txt - Instance 1,30,20,200,0.1,0.01,10,0.9,10,3166,3166,2.314143180847168
tai30_20.txt - Instance 2,30,20,200,0.1,0.01,10,0.9,10,3411,3378,2.3126630783081055
tai30_20.txt - Instance 3,30,20,200,0.1,0.01,10,0.9,10,3220,3220,2.21026349067688
tai30_20.txt - Instance 4,30,20,200,0.1,0.01,10,0.9,10,3337,3337,2.3417816162109375
tai30_20.txt - Instance 5,30,20,200,0.1,0.01,10,0.9,10,3360,3187,2.2259392738342285
tai30_20.txt - Instance 6,30,20,200,0.1,0.01,10,0.9,10,3326,3326,2.262545585632324
tai30_20.txt - Instance 7,30,20,200,0.1,0.01,10,0.9,10,3050,3050,2.1749424934387207
tai30_20.txt - Instance 8,30,20,200,0.1,0.01,10,0.9,10,3452,3320,2.235673427581787
tai30_20.txt - Instance 9,30,20,200,0.1,0.01,10,0.9,10,3207,3207,2.2640082836151123
tai30_20.txt - Instance 10,30,20,200,0.1,0.01,10,0.9,10,3044,3044,2.1794841289520264
tai50_15.txt - Instance 1,50,15,200,0.1,0.01,10,0.9,10,4468,4312,3.1640403270721436
tai50_15.txt - Instance 2,50,15,200,0.1,0.01,10,0.9,10,4474,4474,3.134221076965332
tai50_15.txt - Instance 3,50,15,200,0.1,0.01,10,0.9,10,3830,3830,3.111196279525757
tai50_15.txt - Instance 4,50,15,200,0.1,0.01,10,0.9,10,4362,4149,3.134857177734375
tai50_15.txt - Instance 5,50,15,200,0.1,0.01,10,0.9,10,4978,4479,3.121901035308838
tai50_15.txt - Instance 6,50,15,200,0.1,0.01,10,0.9,10,4525,4485,3.1605257987976074
tai50_15.txt - Instance 7,50,15,200,0.1,0.01,10,0.9,10,4595,4595,3.150822877883911
tai50_15.txt - Instance 8,50,15,200,0.1,0.01,10,0.9,10,4380,4232,3.364659547805786
tai50_15.txt - Instance 9,50,15,200,0.1,0.01,10,0.9,10,4220,4016,3.2555196285247803
tai50_15.txt - Instance 10,50,15,200,0.1,0.01,10,0.9,10,4471,4261,3.1497066020965576
tai50_20.txt - Instance 1,50,20,200,0.1,0.01,10,0.9,10,4577,4577,5.604852199554443
tai50_20.txt - Instance 2,50,20,200,0.1,0.01,10,0.9,10,4642,4642,5.147029876708984
tai50_20.txt - Instance 3,50,20,200,0.1,0.01,10,0.9,10,4210,4210,5.474072694778442
tai50_20.txt - Instance 4,50,20,200,0.1,0.01,10,0.9,10,4377,4377,5.220925331115723
tai50_20.txt - Instance 5,50,20,200,0.1,0.01,10,0.9,10,4536,4536,5.104847192764282
tai50_20.txt - Instance 6,50,20,200,0.1,0.01,10,0.9,10,4944,4672,4.988293170928955
tai50_20.txt - Instance 7,50,20,200,0.1,0.01,10,0.9,10,4906,4906,5.435003042221069
tai50_20.txt - Instance 8,50,20,200,0.1,0.01,10,0.9,10,4539,4526,5.137325763702393
tai50_20.txt - Instance 9,50,20,200,0.1,0.01,10,0.9,10,4651,4651,5.443443059921265
tai50_20.txt - Instance 10,50,20,200,0.1,0.01,10,0.9,10,4879,4874,5.692972421646118
tai100_20.txt - Instance 1,100,20,200,0.1,0.01,10,0.9,10,7968,7968,18.57926917076111
tai100_20.txt - Instance 2,100,20,200,0.1,0.01,10,0.9,10,7575,7575,12.574842929840088
tai100_20.txt - Instance 3,100,20,200,0.1,0.01,10,0.9,10,8170,8170,9.880760669708252
tai100_20.txt - Instance 4,100,20,200,0.1,0.01,10,0.9,10,8034,8034,17.35258913040161
tai100_20.txt - Instance 5,100,20,200,0.1,0.01,10,0.9,10,8433,8433,17.464277029037476
tai100_20.txt - Instance 6,100,20,200,0.1,0.01,10,0.9,10,7820,7820,9.948137521743774
tai100_20.txt - Instance 7,100,20,200,0.1,0.01,10,0.9,10,8304,8136,9.349871158599854
tai100_20.txt - Instance 8,100,20,200,0.1,0.01,10,0.9,10,7910,7748,8.652581453323364
tai100_20.txt - Instance 9,100,20,200,0.1,0.01,10,0.9,10,7843,7843,8.911122560501099
tai100_20.txt - Instance 10,100,20,200,0.1,0.01,10,0.9,10,7869,7810,12.110221147537231
tai15_15.txt - Instance 1,15,15,500,0.2,0.01,10,0.9,10,1865,1790,0.6927227973937988
tai15_15.txt - Instance 2,15,15,500,0.2,0.01,10,0.9,10,1911,1796,0.7006731033325195
tai15_15.txt - Instance 3,15,15,500,0.2,0.01,10,0.9,10,1942,1803,0.7049288749694824
tai15_15.txt - Instance 4,15,15,500,0.2,0.01,10,0.9,10,1946,1727,0.6759295463562012
tai15_15.txt - Instance 5,15,15,500,0.2,0.01,10,0.9,10,1725,1725,0.6469607353210449
tai15_15.txt - Instance 6,15,15,500,0.2,0.01,10,0.9,10,1739,1739,0.67059326171875
tai15_15.txt - Instance 7,15,15,500,0.2,0.01,10,0.9,10,1993,1836,0.6738779544830322
tai15_15.txt - Instance 8,15,15,500,0.2,0.01,10,0.9,10,1904,1652,0.6574530601501465
tai15_15.txt - Instance 9,15,15,500,0.2,0.01,10,0.9,10,2057,1845,0.6892104148864746
tai15_15.txt - Instance 10,15,15,500,0.2,0.01,10,0.9,10,1808,1732,0.7101764678955078
tai20_15.txt - Instance 1,20,15,500,0.2,0.01,10,0.9,10,2225,2038,0.9765293598175049
tai20_15.txt - Instance 2,20,15,500,0.2,0.01,10,0.9,10,2266,2073,0.9742679595947266
tai20_15.txt - Instance 3,20,15,500,0.2,0.01,10,0.9,10,2183,2089,0.9275074005126953
tai20_15.txt - Instance 4,20,15,500,0.2,0.01,10,0.9,10,2278,2073,0.9738903045654297
tai20_15.txt - Instance 5,20,15,500,0.2,0.01,10,0.9,10,2335,2144,0.9632062911987305
tai20_15.txt - Instance 6,20,15,500,0.2,0.01,10,0.9,10,2089,2076,1.0033049583435059
tai20_15.txt - Instance 7,20,15,500,0.2,0.01,10,0.9,10,2112,2112,0.9795403480529785
tai20_15.txt - Instance 8,20,15,500,0.2,0.01,10,0.9,10,2197,2117,1.0407178401947021
tai20_15.txt - Instance 9,20,15,500,0.2,0.01,10,0.9,10,2123,2025,1.0316574573516846
tai20_15.txt - Instance 10,20,15,500,0.2,0.01,10,0.9,10,1910,1910,1.0761938095092773
tai20_20.txt - Instance 1,20,20,500,0.2,0.01,10,0.9,10,2679,2537,1.6238408088684082
tai20_20.txt - Instance 2,20,20,500,0.2,0.01,10,0.9,10,2519,2500,1.617851734161377
tai20_20.txt - Instance 3,20,20,500,0.2,0.01,10,0.9,10,2449,2449,1.5462729930877686
tai20_20.txt - Instance 4,20,20,500,0.2,0.01,10,0.9,10,2773,2414,1.5741510391235352
tai20_20.txt - Instance 5,20,20,500,0.2,0.01,10,0.9,10,2679,2522,1.8664569854736328
tai20_20.txt - Instance 6,20,20,500,0.2,0.01,10,0.9,10,2297,2297,2.041141986846924
tai20_20.txt - Instance 7,20,20,500,0.2,0.01,10,0.9,10,2870,2703,2.0019307136535645
tai20_20.txt - Instance 8,20,20,500,0.2,0.01,10,0.9,10,2621,2545,1.9391772747039795
tai20_20.txt - Instance 9,20,20,500,0.2,0.01,10,0.9,10,2689,2592,2.06652569770813
tai20_20.txt - Instance 10,20,20,500,0.2,0.01,10,0.9,10,2691,2495,1.8769299983978271
tai30_15.txt - Instance 1,30,15,500,0.2,0.01,10,0.9,10,3120,2811,1.6789429187774658
tai30_15.txt - Instance 2,30,15,500,0.2,0.01,10,0.9,10,3071,2931,1.7823512554168701
tai30_15.txt - Instance 3,30,15,500,0.2,0.01,10,0.9,10,2795,2795,1.799570083618164
tai30_15.txt - Instance 4,30,15,500,0.2,0.01,10,0.9,10,3068,2811,1.7715442180633545
tai30_15.txt - Instance 5,30,15,500,0.2,0.01,10,0.9,10,3114,2900,1.843752384185791
tai30_15.txt - Instance 6,30,15,500,0.2,0.01,10,0.9,10,2967,2846,1.664872646331787
tai30_15.txt - Instance 7,30,15,500,0.2,0.01,10,0.9,10,3144,2833,1.968574047088623
tai30_15.txt - Instance 8,30,15,500,0.2,0.01,10,0.9,10,2463,2463,2.5728583335876465
tai30_15.txt - Instance 9,30,15,500,0.2,0.01,10,0.9,10,3175,2908,1.8728969097137451
tai30_15.txt - Instance 10,30,15,500,0.2,0.01,10,0.9,10,2940,2753,1.8081262111663818
tai30_20.txt - Instance 1,30,20,500,0.2,0.01,10,0.9,10,3166,3166,2.8892505168914795
tai30_20.txt - Instance 2,30,20,500,0.2,0.01,10,0.9,10,3411,3188,2.9319660663604736
tai30_20.txt - Instance 3,30,20,500,0.2,0.01,10,0.9,10,3220,3069,2.861616849899292
tai30_20.txt - Instance 4,30,20,500,0.2,0.01,10,0.9,10,3337,3192,2.8320093154907227
tai30_20.txt - Instance 5,30,20,500,0.2,0.01,10,0.9,10,3360,3360,2.839111566543579
tai30_20.txt - Instance 6,30,20,500,0.2,0.01,10,0.9,10,3326,3326,2.812094211578369
tai30_20.txt - Instance 7,30,20,500,0.2,0.01,10,0.9,10,3050,3050,2.6940560340881348
tai30_20.txt - Instance 8,30,20,500,0.2,0.01,10,0.9,10,3452,3259,2.9611990451812744
tai30_20.txt - Instance 9,30,20,500,0.2,0.01,10,0.9,10,3207,3200,2.8047401905059814
tai30_20.txt - Instance 10,30,20,500,0.2,0.01,10,0.9,10,3044,3044,3.119528293609619
tai50_15.txt - Instance 1,50,15,500,0.2,0.01,10,0.9,10,4468,4421,3.9485480785369873
tai50_15.txt - Instance 2,50,15,500,0.2,0.01,10,0.9,10,4474,4320,3.9834372997283936
tai50_15.txt - Instance 3,50,15,500,0.2,0.01,10,0.9,10,3830,3830,3.8768973350524902
tai50_15.txt - Instance 4,50,15,500,0.2,0.01,10,0.9,10,4362,4087,5.217392444610596
tai50_15.txt - Instance 5,50,15,500,0.2,0.01,10,0.9,10,4978,4060,4.847864151000977
tai50_15.txt - Instance 6,50,15,500,0.2,0.01,10,0.9,10,4525,4145,5.033981084823608
tai50_15.txt - Instance 7,50,15,500,0.2,0.01,10,0.9,10,4595,4257,5.045826435089111
tai50_15.txt - Instance 8,50,15,500,0.2,0.01,10,0.9,10,4380,4295,3.712611198425293
tai50_15.txt - Instance 9,50,15,500,0.2,0.01,10,0.9,10,4220,4220,3.617565631866455
tai50_15.txt - Instance 10,50,15,500,0.2,0.01,10,0.9,10,4471,4224,3.8432681560516357
tai50_20.txt - Instance 1,50,20,500,0.2,0.01,10,0.9,10,4577,4577,6.570655584335327
tai50_20.txt - Instance 2,50,20,500,0.2,0.01,10,0.9,10,4642,4642,6.423557281494141
tai50_20.txt - Instance 3,50,20,500,0.2,0.01,10,0.9,10,4210,4210,8.146892547607422
tai50_20.txt - Instance 4,50,20,500,0.2,0.01,10,0.9,10,4377,4377,6.5243144035339355
tai50_20.txt - Instance 5,50,20,500,0.2,0.01,10,0.9,10,4536,4536,9.385509729385376
tai50_20.txt - Instance 6,50,20,500,0.2,0.01,10,0.9,10,4944,4520,7.555757999420166
tai50_20.txt - Instance 7,50,20,500,0.2,0.01,10,0.9,10,4906,4877,7.145038843154907
tai50_20.txt - Instance 8,50,20,500,0.2,0.01,10,0.9,10,4539,4539,6.683120012283325
tai50_20.txt - Instance 9,50,20,500,0.2,0.01,10,0.9,10,4651,4651,6.8018176555633545
tai50_20.txt - Instance 10,50,20,500,0.2,0.01,10,0.9,10,4879,4845,6.871095180511475
tai100_20.txt - Instance 1,100,20,500,0.2,0.01,10,0.9,10,7968,7968,22.330294847488403
tai100_20.txt - Instance 2,100,20,500,0.2,0.01,10,0.9,10,7575,7575,32.70453977584839
tai100_20.txt - Instance 3,100,20,500,0.2,0.01,10,0.9,10,8170,8170,25.396504878997803
tai100_20.txt - Instance 4,100,20,500,0.2,0.01,10,0.9,10,8034,7711,21.42118191719055
tai100_20.txt - Instance 5,100,20,500,0.2,0.01,10,0.9,10,8433,8145,22.047863960266113
tai100_20.txt - Instance 6,100,20,500,0.2,0.01,10,0.9,10,7820,7820,21.262983560562134
tai100_20.txt - Instance 7,100,20,500,0.2,0.01,10,0.9,10,8304,8046,19.6764178276062
tai100_20.txt - Instance 8,100,20,500,0.2,0.01,10,0.9,10,7910,7828,20.189141273498535
tai100_20.txt - Instance 9,100,20,500,0.2,0.01,10,0.9,10,7843,7843,19.96774959564209
tai100_20.txt - Instance 10,100,20,500,0.2,0.01,10,0.9,10,7869,7869,24.187689781188965
tai15_15.txt - Instance 1,15,15,500,0.1,0.01,10,0.9,10,1865,1750,0.5992248058319092
tai15_15.txt - Instance 2,15,15,500,0.1,0.01,10,0.9,10,1911,1665,0.6498358249664307
tai15_15.txt - Instance 3,15,15,500,0.1,0.01,10,0.9,10,1942,1809,0.6111557483673096
tai15_15.txt - Instance 4,15,15,500,0.1,0.01,10,0.9,10,1946,1724,0.5965275764465332
tai15_15.txt - Instance 5,15,15,500,0.1,0.01,10,0.9,10,1725,1725,0.618816614151001
tai15_15.txt - Instance 6,15,15,500,0.1,0.01,10,0.9,10,1739,1739,0.6162493228912354
tai15_15.txt - Instance 7,15,15,500,0.1,0.01,10,0.9,10,1993,1793,0.620140552520752
tai15_15.txt - Instance 8,15,15,500,0.1,0.01,10,0.9,10,1904,1677,0.5996649265289307
tai15_15.txt - Instance 9,15,15,500,0.1,0.01,10,0.9,10,2057,1821,0.6355969905853271
tai15_15.txt - Instance 10,15,15,500,0.1,0.01,10,0.9,10,1808,1780,0.6898303031921387
tai20_15.txt - Instance 1,20,15,500,0.1,0.01,10,0.9,10,2225,2045,1.1372368335723877
tai20_15.txt - Instance 2,20,15,500,0.1,0.01,10,0.9,10,2266,2030,0.8902554512023926
tai20_15.txt - Instance 3,20,15,500,0.1,0.01,10,0.9,10,2183,2183,0.9583804607391357
tai20_15.txt - Instance 4,20,15,500,0.1,0.01,10,0.9,10,2278,2023,0.9112482070922852
tai20_15.txt - Instance 5,20,15,500,0.1,0.01,10,0.9,10,2335,2180,0.8953490257263184
tai20_15.txt - Instance 6,20,15,500,0.1,0.01,10,0.9,10,2089,2035,0.8549747467041016
tai20_15.txt - Instance 7,20,15,500,0.1,0.01,10,0.9,10,2112,2112,0.9309265613555908
tai20_15.txt - Instance 8,20,15,500,0.1,0.01,10,0.9,10,2197,2027,0.8869185447692871
tai20_15.txt - Instance 9,20,15,500,0.1,0.01,10,0.9,10,2123,2054,0.9305922985076904
tai20_15.txt - Instance 10,20,15,500,0.1,0.01,10,0.9,10,1910,1910,0.9144315719604492
tai20_20.txt - Instance 1,20,20,500,0.1,0.01,10,0.9,10,2679,2636,1.5703108310699463
tai20_20.txt - Instance 2,20,20,500,0.1,0.01,10,0.9,10,2519,2519,1.456559419631958
tai20_20.txt - Instance 3,20,20,500,0.1,0.01,10,0.9,10,2449,2392,1.5408966541290283
tai20_20.txt - Instance 4,20,20,500,0.1,0.01,10,0.9,10,2773,2602,1.5292973518371582
tai20_20.txt - Instance 5,20,20,500,0.1,0.01,10,0.9,10,2679,2524,1.6694118976593018
tai20_20.txt - Instance 6,20,20,500,0.1,0.01,10,0.9,10,2297,2297,1.5067272186279297
tai20_20.txt - Instance 7,20,20,500,0.1,0.01,10,0.9,10,2870,2636,1.4815363883972168
tai20_20.txt - Instance 8,20,20,500,0.1,0.01,10,0.9,10,2621,2461,1.4741549491882324
tai20_20.txt - Instance 9,20,20,500,0.1,0.01,10,0.9,10,2689,2569,1.691812515258789
tai20_20.txt - Instance 10,20,20,500,0.1,0.01,10,0.9,10,2691,2422,1.7301764488220215
tai30_15.txt - Instance 1,30,15,500,0.1,0.01,10,0.9,10,3120,2696,1.7166502475738525
tai30_15.txt - Instance 2,30,15,500,0.1,0.01,10,0.9,10,3071,2917,1.7096962928771973
tai30_15.txt - Instance 3,30,15,500,0.1,0.01,10,0.9,10,2795,2795,1.6705267429351807
tai30_15.txt - Instance 4,30,15,500,0.1,0.01,10,0.9,10,3068,2909,1.6635239124298096
tai30_15.txt - Instance 5,30,15,500,0.1,0.01,10,0.9,10,3114,2777,1.7586960792541504
tai30_15.txt - Instance 6,30,15,500,0.1,0.01,10,0.9,10,2967,2959,2.006704092025757
tai30_15.txt - Instance 7,30,15,500,0.1,0.01,10,0.9,10,3144,2819,1.6655137538909912
tai30_15.txt - Instance 8,30,15,500,0.1,0.01,10,0.9,10,2463,2463,1.6978659629821777
tai30_15.txt - Instance 9,30,15,500,0.1,0.01,10,0.9,10,3175,2832,1.9026427268981934
tai30_15.txt - Instance 10,30,15,500,0.1,0.01,10,0.9,10,2940,2687,1.693464994430542
tai30_20.txt - Instance 1,30,20,500,0.1,0.01,10,0.9,10,3166,3166,2.7985382080078125
tai30_20.txt - Instance 2,30,20,500,0.1,0.01,10,0.9,10,3411,3178,2.8165388107299805
tai30_20.txt - Instance 3,30,20,500,0.1,0.01,10,0.9,10,3220,3175,2.732570171356201
tai30_20.txt - Instance 4,30,20,500,0.1,0.01,10,0.9,10,3337,3337,2.656522750854492
tai30_20.txt - Instance 5,30,20,500,0.1,0.01,10,0.9,10,3360,3260,2.7271876335144043
tai30_20.txt - Instance 6,30,20,500,0.1,0.01,10,0.9,10,3326,3326,2.6703946590423584
tai30_20.txt - Instance 7,30,20,500,0.1,0.01,10,0.9,10,3050,3050,2.6722915172576904
tai30_20.txt - Instance 8,30,20,500,0.1,0.01,10,0.9,10,3452,3167,2.7854957580566406
tai30_20.txt - Instance 9,30,20,500,0.1,0.01,10,0.9,10,3207,3207,2.7082550525665283
tai30_20.txt - Instance 10,30,20,500,0.1,0.01,10,0.9,10,3044,3044,2.636927604675293
tai50_15.txt - Instance 1,50,15,500,0.1,0.01,10,0.9,10,4468,4267,3.574640989303589
tai50_15.txt - Instance 2,50,15,500,0.1,0.01,10,0.9,10,4474,4110,3.6075031757354736
tai50_15.txt - Instance 3,50,15,500,0.1,0.01,10,0.9,10,3830,3830,3.7486939430236816
tai50_15.txt - Instance 4,50,15,500,0.1,0.01,10,0.9,10,4362,3926,3.6159958839416504
tai50_15.txt - Instance 5,50,15,500,0.1,0.01,10,0.9,10,4978,4284,3.5936713218688965
tai50_15.txt - Instance 6,50,15,500,0.1,0.01,10,0.9,10,4525,4445,3.491464614868164
tai50_15.txt - Instance 7,50,15,500,0.1,0.01,10,0.9,10,4595,4318,3.5929579734802246
tai50_15.txt - Instance 8,50,15,500,0.1,0.01,10,0.9,10,4380,4380,4.2185258865356445
tai50_15.txt - Instance 9,50,15,500,0.1,0.01,10,0.9,10,4220,4145,3.556678295135498
tai50_15.txt - Instance 10,50,15,500,0.1,0.01,10,0.9,10,4471,3982,3.481254816055298
tai50_20.txt - Instance 1,50,20,500,0.1,0.01,10,0.9,10,4577,4577,7.372879981994629
tai50_20.txt - Instance 2,50,20,500,0.1,0.01,10,0.9,10,4642,4642,6.616236448287964
tai50_20.txt - Instance 3,50,20,500,0.1,0.01,10,0.9,10,4210,4210,6.212647199630737
tai50_20.txt - Instance 4,50,20,500,0.1,0.01,10,0.9,10,4377,4276,6.208165168762207
tai50_20.txt - Instance 5,50,20,500,0.1,0.01,10,0.9,10,4536,4408,6.3461174964904785
tai50_20.txt - Instance 6,50,20,500,0.1,0.01,10,0.9,10,4944,4596,6.420275449752808
tai50_20.txt - Instance 7,50,20,500,0.1,0.01,10,0.9,10,4906,4717,6.196754455566406
tai50_20.txt - Instance 8,50,20,500,0.1,0.01,10,0.9,10,4539,4539,6.122275114059448
tai50_20.txt - Instance 9,50,20,500,0.1,0.01,10,0.9,10,4651,4649,6.234703063964844
tai50_20.txt - Instance 10,50,20,500,0.1,0.01,10,0.9,10,4879,4716,6.387584209442139
tai100_20.txt - Instance 1,100,20,500,0.1,0.01,10,0.9,10,7968,7968,21.91003704071045
tai100_20.txt - Instance 2,100,20,500,0.1,0.01,10,0.9,10,7575,7575,21.719648361206055
tai100_20.txt - Instance 3,100,20,500,0.1,0.01,10,0.9,10,8170,8073,20.905495405197144
tai100_20.txt - Instance 4,100,20,500,0.1,0.01,10,0.9,10,8034,7895,21.540527820587158
tai100_20.txt - Instance 5,100,20,500,0.1,0.01,10,0.9,10,8433,8107,26.811054468154907
tai100_20.txt - Instance 6,100,20,500,0.1,0.01,10,0.9,10,7820,7762,27.33155846595764
tai100_20.txt - Instance 7,100,20,500,0.1,0.01,10,0.9,10,8304,8304,24.922858238220215
tai100_20.txt - Instance 8,100,20,500,0.1,0.01,10,0.9,10,7910,7837,24.784106492996216
tai100_20.txt - Instance 9,100,20,500,0.1,0.01,10,0.9,10,7843,7779,27.08923888206482
tai100_20.txt - Instance 10,100,20,500,0.1,0.01,10,0.9,10,7869,7822,25.744314670562744
