Instance,n_jobs,n_machines,p_iterations,p_pct,p_lambda,p_tabootenure,p_cooling_r,p_max_iters_nomejor,Initial Makespan,Optimized Makespan,Time (s)
tai15_15.txt - Instance 1,15,15,2000,0.3,0.0,0,1.0,2000,1865,1750,3.4655752182006836
tai15_15.txt - Instance 2,15,15,2000,0.3,0.0,0,1.0,2000,1911,1754,3.5834357738494873
tai15_15.txt - Instance 3,15,15,2000,0.3,0.0,0,1.0,2000,1942,1819,4.007195949554443
tai15_15.txt - Instance 4,15,15,2000,0.3,0.0,0,1.0,2000,1946,1751,3.6829679012298584
tai15_15.txt - Instance 5,15,15,2000,0.3,0.0,0,1.0,2000,1725,1700,4.080409049987793
tai15_15.txt - Instance 6,15,15,2000,0.3,0.0,0,1.0,2000,1739,1626,4.382263898849487
tai15_15.txt - Instance 7,15,15,2000,0.3,0.0,0,1.0,2000,1993,1683,6.193737268447876
tai15_15.txt - Instance 8,15,15,2000,0.3,0.0,0,1.0,2000,1904,1741,5.323682069778442
tai15_15.txt - Instance 9,15,15,2000,0.3,0.0,0,1.0,2000,2057,1838,4.546571731567383
tai15_15.txt - Instance 10,15,15,2000,0.3,0.0,0,1.0,2000,1808,1705,3.981863021850586
tai20_15.txt - Instance 1,20,15,2000,0.3,0.0,0,1.0,2000,2225,2088,5.039702653884888
tai20_15.txt - Instance 2,20,15,2000,0.3,0.0,0,1.0,2000,2266,2091,4.487154722213745
tai20_15.txt - Instance 3,20,15,2000,0.3,0.0,0,1.0,2000,2183,2093,4.304781913757324
tai20_15.txt - Instance 4,20,15,2000,0.3,0.0,0,1.0,2000,2278,2043,4.4496684074401855
tai20_15.txt - Instance 5,20,15,2000,0.3,0.0,0,1.0,2000,2335,2110,4.316401243209839
tai20_15.txt - Instance 6,20,15,2000,0.3,0.0,0,1.0,2000,2089,2068,4.148383140563965
tai20_15.txt - Instance 7,20,15,2000,0.3,0.0,0,1.0,2000,2112,2079,4.2807512283325195
tai20_15.txt - Instance 8,20,15,2000,0.3,0.0,0,1.0,2000,2197,2076,3.776904344558716
tai20_15.txt - Instance 9,20,15,2000,0.3,0.0,0,1.0,2000,2123,1983,4.65831446647644
tai20_15.txt - Instance 10,20,15,2000,0.3,0.0,0,1.0,2000,1910,1910,3.924187660217285
tai20_20.txt - Instance 1,20,20,2000,0.3,0.0,0,1.0,2000,2679,2489,6.321223497390747
tai20_20.txt - Instance 2,20,20,2000,0.3,0.0,0,1.0,2000,2519,2401,6.092836856842041
tai20_20.txt - Instance 3,20,20,2000,0.3,0.0,0,1.0,2000,2449,2344,6.462944984436035
tai20_20.txt - Instance 4,20,20,2000,0.3,0.0,0,1.0,2000,2773,2484,6.483943700790405
tai20_20.txt - Instance 5,20,20,2000,0.3,0.0,0,1.0,2000,2679,2467,6.510838031768799
tai20_20.txt - Instance 6,20,20,2000,0.3,0.0,0,1.0,2000,2297,2297,6.433233261108398
tai20_20.txt - Instance 7,20,20,2000,0.3,0.0,0,1.0,2000,2870,2525,5.7423095703125
tai20_20.txt - Instance 8,20,20,2000,0.3,0.0,0,1.0,2000,2621,2469,5.505977630615234
tai20_20.txt - Instance 9,20,20,2000,0.3,0.0,0,1.0,2000,2689,2515,5.787057638168335
tai20_20.txt - Instance 10,20,20,2000,0.3,0.0,0,1.0,2000,2691,2434,5.750277757644653
tai30_15.txt - Instance 1,30,15,2000,0.3,0.0,0,1.0,2000,3120,2662,6.635251522064209
tai30_15.txt - Instance 2,30,15,2000,0.3,0.0,0,1.0,2000,3071,2836,7.744806289672852
tai30_15.txt - Instance 3,30,15,2000,0.3,0.0,0,1.0,2000,2795,2795,6.785715579986572
tai30_15.txt - Instance 4,30,15,2000,0.3,0.0,0,1.0,2000,3068,2762,6.655702114105225
tai30_15.txt - Instance 5,30,15,2000,0.3,0.0,0,1.0,2000,3114,2752,6.456575155258179
tai30_15.txt - Instance 6,30,15,2000,0.3,0.0,0,1.0,2000,2967,2901,7.08518385887146
tai30_15.txt - Instance 7,30,15,2000,0.3,0.0,0,1.0,2000,3144,2767,6.87729287147522
tai30_15.txt - Instance 8,30,15,2000,0.3,0.0,0,1.0,2000,2463,2463,6.571344614028931
tai30_15.txt - Instance 9,30,15,2000,0.3,0.0,0,1.0,2000,3175,2713,6.373648405075073
tai30_15.txt - Instance 10,30,15,2000,0.3,0.0,0,1.0,2000,2940,2678,6.362347602844238
tai30_20.txt - Instance 1,30,20,2000,0.3,0.0,0,1.0,2000,3166,3166,10.406745433807373
tai30_20.txt - Instance 2,30,20,2000,0.3,0.0,0,1.0,2000,3411,3212,10.859465837478638
tai30_20.txt - Instance 3,30,20,2000,0.3,0.0,0,1.0,2000,3220,3128,10.912345886230469
tai30_20.txt - Instance 4,30,20,2000,0.3,0.0,0,1.0,2000,3337,3224,11.310733318328857
tai30_20.txt - Instance 5,30,20,2000,0.3,0.0,0,1.0,2000,3360,3234,11.166182518005371
tai30_20.txt - Instance 6,30,20,2000,0.3,0.0,0,1.0,2000,3326,3326,10.374267339706421
tai30_20.txt - Instance 7,30,20,2000,0.3,0.0,0,1.0,2000,3050,3050,11.150636672973633
tai30_20.txt - Instance 8,30,20,2000,0.3,0.0,0,1.0,2000,3452,3168,10.846170902252197
tai30_20.txt - Instance 9,30,20,2000,0.3,0.0,0,1.0,2000,3207,3095,11.205127954483032
tai30_20.txt - Instance 10,30,20,2000,0.3,0.0,0,1.0,2000,3044,3044,10.181747913360596
tai50_15.txt - Instance 1,50,15,2000,0.3,0.0,0,1.0,2000,4468,4167,14.443503141403198
tai50_15.txt - Instance 2,50,15,2000,0.3,0.0,0,1.0,2000,4474,4251,15.34393572807312
tai50_15.txt - Instance 3,50,15,2000,0.3,0.0,0,1.0,2000,3830,3830,17.853244066238403
tai50_15.txt - Instance 4,50,15,2000,0.3,0.0,0,1.0,2000,4362,3910,18.938018321990967
tai50_15.txt - Instance 5,50,15,2000,0.3,0.0,0,1.0,2000,4978,4131,19.513267755508423
tai50_15.txt - Instance 6,50,15,2000,0.3,0.0,0,1.0,2000,4525,4133,19.944387912750244
tai50_15.txt - Instance 7,50,15,2000,0.3,0.0,0,1.0,2000,4595,4131,18.53259301185608
tai50_15.txt - Instance 8,50,15,2000,0.3,0.0,0,1.0,2000,4380,4227,18.326935529708862
tai50_15.txt - Instance 9,50,15,2000,0.3,0.0,0,1.0,2000,4220,3921,24.98924231529236
tai50_15.txt - Instance 10,50,15,2000,0.3,0.0,0,1.0,2000,4471,3905,22.1916401386261
tai50_20.txt - Instance 1,50,20,2000,0.3,0.0,0,1.0,2000,4577,4577,35.08434343338013
tai50_20.txt - Instance 2,50,20,2000,0.3,0.0,0,1.0,2000,4642,4633,28.493739366531372
tai50_20.txt - Instance 3,50,20,2000,0.3,0.0,0,1.0,2000,4210,4210,23.341699361801147
tai50_20.txt - Instance 4,50,20,2000,0.3,0.0,0,1.0,2000,4377,4294,24.101982831954956
tai50_20.txt - Instance 5,50,20,2000,0.3,0.0,0,1.0,2000,4536,4404,24.465750455856323
tai50_20.txt - Instance 6,50,20,2000,0.3,0.0,0,1.0,2000,4944,4583,24.446028232574463
tai50_20.txt - Instance 7,50,20,2000,0.3,0.0,0,1.0,2000,4906,4681,25.881993293762207
tai50_20.txt - Instance 8,50,20,2000,0.3,0.0,0,1.0,2000,4539,4514,26.994749784469604
tai50_20.txt - Instance 9,50,20,2000,0.3,0.0,0,1.0,2000,4651,4625,25.36123490333557
tai50_20.txt - Instance 10,50,20,2000,0.3,0.0,0,1.0,2000,4879,4701,28.09549045562744
tai100_20.txt - Instance 1,100,20,2000,0.3,0.0,0,1.0,2000,7968,7968,120.03422904014587
tai100_20.txt - Instance 2,100,20,2000,0.3,0.0,0,1.0,2000,7575,7575,83.26330351829529
tai100_20.txt - Instance 3,100,20,2000,0.3,0.0,0,1.0,2000,8170,8059,78.75677943229675
tai100_20.txt - Instance 4,100,20,2000,0.3,0.0,0,1.0,2000,8034,7685,86.9747908115387
tai100_20.txt - Instance 5,100,20,2000,0.3,0.0,0,1.0,2000,8433,8084,83.30704522132874
tai100_20.txt - Instance 6,100,20,2000,0.3,0.0,0,1.0,2000,7820,7820,80.82002639770508
tai100_20.txt - Instance 7,100,20,2000,0.3,0.0,0,1.0,2000,8304,7985,117.96347904205322
tai100_20.txt - Instance 8,100,20,2000,0.3,0.0,0,1.0,2000,7910,7860,129.8080894947052
tai100_20.txt - Instance 9,100,20,2000,0.3,0.0,0,1.0,2000,7843,7843,134.7558674812317
tai100_20.txt - Instance 10,100,20,2000,0.3,0.0,0,1.0,2000,7869,7653,160.96050786972046
