Instance,n_jobs,n_machines,p_iterations,p_pct,p_lambda,p_tabootenure,p_cooling_r,p_max_iters_nomejor,Initial Makespan,Optimized Makespan,Time (s)
tai20_15.txt - Instance 1,20,15,2000,0.2,0.01,50,0.8,10,2225,2015,3.7140450477600098
tai20_15.txt - Instance 2,20,15,2000,0.2,0.01,50,0.8,10,2266,2011,3.947296619415283
tai20_15.txt - Instance 3,20,15,2000,0.2,0.01,50,0.8,10,2183,2163,4.133100509643555
tai20_15.txt - Instance 4,20,15,2000,0.2,0.01,50,0.8,10,2278,1981,3.9001760482788086
tai20_15.txt - Instance 5,20,15,2000,0.2,0.01,50,0.8,10,2335,2046,3.632627487182617
tai20_15.txt - Instance 6,20,15,2000,0.2,0.01,50,0.8,10,2089,2040,3.869727849960327
tai20_15.txt - Instance 7,20,15,2000,0.2,0.01,50,0.8,10,2112,2055,3.5962941646575928
tai20_15.txt - Instance 8,20,15,2000,0.2,0.01,50,0.8,10,2197,2005,3.6331214904785156
tai20_15.txt - Instance 9,20,15,2000,0.2,0.01,50,0.8,10,2123,2025,3.5999672412872314
tai20_15.txt - Instance 10,20,15,2000,0.2,0.01,50,0.8,10,1910,1910,3.616824150085449
tai20_20.txt - Instance 1,20,20,2000,0.2,0.01,50,0.8,10,2679,2467,6.082549810409546
tai20_20.txt - Instance 2,20,20,2000,0.2,0.01,50,0.8,10,2519,2449,5.803123474121094
tai20_20.txt - Instance 3,20,20,2000,0.2,0.01,50,0.8,10,2449,2435,6.146528720855713
tai20_20.txt - Instance 4,20,20,2000,0.2,0.01,50,0.8,10,2773,2335,5.80003023147583
tai20_20.txt - Instance 5,20,20,2000,0.2,0.01,50,0.8,10,2679,2306,5.850291013717651
tai20_20.txt - Instance 6,20,20,2000,0.2,0.01,50,0.8,10,2297,2297,6.08279275894165
tai20_20.txt - Instance 7,20,20,2000,0.2,0.01,50,0.8,10,2870,2767,5.816214561462402
tai20_20.txt - Instance 8,20,20,2000,0.2,0.01,50,0.8,10,2621,2442,6.449651002883911
tai20_20.txt - Instance 9,20,20,2000,0.2,0.01,50,0.8,10,2689,2689,6.083340883255005
tai20_20.txt - Instance 10,20,20,2000,0.2,0.01,50,0.8,10,2691,2623,5.949944019317627
tai30_15.txt - Instance 1,30,15,2000,0.2,0.01,50,0.8,10,3120,2618,6.923983097076416
tai30_15.txt - Instance 2,30,15,2000,0.2,0.01,50,0.8,10,3071,2830,6.5592052936553955
tai30_15.txt - Instance 3,30,15,2000,0.2,0.01,50,0.8,10,2795,2779,6.569567680358887
tai30_15.txt - Instance 4,30,15,2000,0.2,0.01,50,0.8,10,3068,2773,6.845794677734375
tai30_15.txt - Instance 5,30,15,2000,0.2,0.01,50,0.8,10,3114,2802,7.115082263946533
tai30_15.txt - Instance 6,30,15,2000,0.2,0.01,50,0.8,10,2967,2967,6.734184503555298
tai30_15.txt - Instance 7,30,15,2000,0.2,0.01,50,0.8,10,3144,2670,6.750240325927734
tai30_15.txt - Instance 8,30,15,2000,0.2,0.01,50,0.8,10,2463,2463,7.218210220336914
tai30_15.txt - Instance 9,30,15,2000,0.2,0.01,50,0.8,10,3175,2707,6.714328050613403
tai30_15.txt - Instance 10,30,15,2000,0.2,0.01,50,0.8,10,2940,2572,6.63338303565979
tai30_20.txt - Instance 1,30,20,2000,0.2,0.01,50,0.8,10,3166,3166,10.882364988327026
tai30_20.txt - Instance 2,30,20,2000,0.2,0.01,50,0.8,10,3411,3122,10.93679428100586
tai30_20.txt - Instance 3,30,20,2000,0.2,0.01,50,0.8,10,3220,3220,11.929667472839355
tai30_20.txt - Instance 4,30,20,2000,0.2,0.01,50,0.8,10,3337,3280,12.382991552352905
tai30_20.txt - Instance 5,30,20,2000,0.2,0.01,50,0.8,10,3360,3240,10.719669103622437
tai30_20.txt - Instance 6,30,20,2000,0.2,0.01,50,0.8,10,3326,3244,9.779603242874146
tai30_20.txt - Instance 7,30,20,2000,0.2,0.01,50,0.8,10,3050,2990,10.635617017745972
tai30_20.txt - Instance 8,30,20,2000,0.2,0.01,50,0.8,10,3452,3021,10.99683666229248
tai30_20.txt - Instance 9,30,20,2000,0.2,0.01,50,0.8,10,3207,3174,10.866221189498901
tai30_20.txt - Instance 10,30,20,2000,0.2,0.01,50,0.8,10,3044,3044,11.54984712600708
tai50_15.txt - Instance 1,50,15,2000,0.2,0.01,50,0.8,10,4468,4093,16.565383195877075
tai50_15.txt - Instance 2,50,15,2000,0.2,0.01,50,0.8,10,4474,4046,13.566039085388184
tai50_15.txt - Instance 3,50,15,2000,0.2,0.01,50,0.8,10,3830,3830,16.50091862678528
tai50_15.txt - Instance 4,50,15,2000,0.2,0.01,50,0.8,10,4362,3975,15.139385461807251
tai50_15.txt - Instance 5,50,15,2000,0.2,0.01,50,0.8,10,4978,4315,14.408460140228271
tai50_15.txt - Instance 6,50,15,2000,0.2,0.01,50,0.8,10,4525,4039,14.665825843811035
tai50_15.txt - Instance 7,50,15,2000,0.2,0.01,50,0.8,10,4595,4165,14.799129724502563
tai50_15.txt - Instance 8,50,15,2000,0.2,0.01,50,0.8,10,4380,4307,14.89909553527832
tai50_15.txt - Instance 9,50,15,2000,0.2,0.01,50,0.8,10,4220,4185,14.91618013381958
tai50_15.txt - Instance 10,50,15,2000,0.2,0.01,50,0.8,10,4471,3834,15.849299192428589
tai50_20.txt - Instance 1,50,20,2000,0.2,0.01,50,0.8,10,4577,4549,22.615526914596558
tai50_20.txt - Instance 2,50,20,2000,0.2,0.01,50,0.8,10,4642,4642,26.41564178466797
tai50_20.txt - Instance 3,50,20,2000,0.2,0.01,50,0.8,10,4210,4210,25.71601438522339
tai50_20.txt - Instance 4,50,20,2000,0.2,0.01,50,0.8,10,4377,4136,27.40138578414917
tai50_20.txt - Instance 5,50,20,2000,0.2,0.01,50,0.8,10,4536,4526,23.679595708847046
tai50_20.txt - Instance 6,50,20,2000,0.2,0.01,50,0.8,10,4944,4503,24.981357097625732
tai50_20.txt - Instance 7,50,20,2000,0.2,0.01,50,0.8,10,4906,4906,23.99982476234436
tai50_20.txt - Instance 8,50,20,2000,0.2,0.01,50,0.8,10,4539,4467,27.86560845375061
tai50_20.txt - Instance 9,50,20,2000,0.2,0.01,50,0.8,10,4651,4561,25.049033403396606
tai50_20.txt - Instance 10,50,20,2000,0.2,0.01,50,0.8,10,4879,4601,27.38227415084839
tai100_20.txt - Instance 1,100,20,2000,0.2,0.01,50,0.8,10,7968,7897,84.3978443145752
tai100_20.txt - Instance 2,100,20,2000,0.2,0.01,50,0.8,10,7575,7575,85.19645047187805
tai100_20.txt - Instance 3,100,20,2000,0.2,0.01,50,0.8,10,8170,7799,86.51284146308899
tai100_20.txt - Instance 4,100,20,2000,0.2,0.01,50,0.8,10,8034,7738,82.3472797870636
tai100_20.txt - Instance 5,100,20,2000,0.2,0.01,50,0.8,10,8433,7682,88.26298689842224
tai100_20.txt - Instance 6,100,20,2000,0.2,0.01,50,0.8,10,7820,7820,77.8469455242157
tai100_20.txt - Instance 7,100,20,2000,0.2,0.01,50,0.8,10,8304,8085,76.0760567188263
tai100_20.txt - Instance 8,100,20,2000,0.2,0.01,50,0.8,10,7910,7701,85.43779420852661
tai100_20.txt - Instance 9,100,20,2000,0.2,0.01,50,0.8,10,7843,7843,78.44768166542053
tai100_20.txt - Instance 10,100,20,2000,0.2,0.01,50,0.8,10,7869,7614,85.69323897361755
tai15_15.txt - Instance 1,15,15,2000,0.2,0.01,20,0.9,10,1865,1845,2.5502820014953613
tai15_15.txt - Instance 2,15,15,2000,0.2,0.01,20,0.9,10,1911,1687,2.5163462162017822
tai15_15.txt - Instance 3,15,15,2000,0.2,0.01,20,0.9,10,1942,1663,2.466412305831909
tai15_15.txt - Instance 4,15,15,2000,0.2,0.01,20,0.9,10,1946,1687,2.5195682048797607
tai15_15.txt - Instance 5,15,15,2000,0.2,0.01,20,0.9,10,1725,1725,3.347015619277954
tai15_15.txt - Instance 6,15,15,2000,0.2,0.01,20,0.9,10,1739,1663,2.725433826446533
tai15_15.txt - Instance 7,15,15,2000,0.2,0.01,20,0.9,10,1993,1752,3.008819341659546
tai15_15.txt - Instance 8,15,15,2000,0.2,0.01,20,0.9,10,1904,1725,2.51651930809021
tai15_15.txt - Instance 9,15,15,2000,0.2,0.01,20,0.9,10,2057,1737,2.4669840335845947
tai15_15.txt - Instance 10,15,15,2000,0.2,0.01,20,0.9,10,1808,1687,2.432939291000366
tai20_15.txt - Instance 1,20,15,2000,0.2,0.01,20,0.9,10,2225,1982,3.900123119354248
tai20_15.txt - Instance 2,20,15,2000,0.2,0.01,20,0.9,10,2266,2132,3.8693387508392334
tai20_15.txt - Instance 3,20,15,2000,0.2,0.01,20,0.9,10,2183,1955,4.530385971069336
tai20_15.txt - Instance 4,20,15,2000,0.2,0.01,20,0.9,10,2278,2036,4.682977676391602
tai20_15.txt - Instance 5,20,15,2000,0.2,0.01,20,0.9,10,2335,2051,3.9847042560577393
tai20_15.txt - Instance 6,20,15,2000,0.2,0.01,20,0.9,10,2089,2089,3.7139508724212646
tai20_15.txt - Instance 7,20,15,2000,0.2,0.01,20,0.9,10,2112,2104,3.63667893409729
tai20_15.txt - Instance 8,20,15,2000,0.2,0.01,20,0.9,10,2197,2067,3.6495471000671387
tai20_15.txt - Instance 9,20,15,2000,0.2,0.01,20,0.9,10,2123,1975,3.8333311080932617
tai20_15.txt - Instance 10,20,15,2000,0.2,0.01,20,0.9,10,1910,1910,3.9133520126342773
tai20_20.txt - Instance 1,20,20,2000,0.2,0.01,20,0.9,10,2679,2607,6.166357517242432
tai20_20.txt - Instance 2,20,20,2000,0.2,0.01,20,0.9,10,2519,2431,6.219075679779053
tai20_20.txt - Instance 3,20,20,2000,0.2,0.01,20,0.9,10,2449,2449,7.846208095550537
tai20_20.txt - Instance 4,20,20,2000,0.2,0.01,20,0.9,10,2773,2640,5.86681604385376
tai20_20.txt - Instance 5,20,20,2000,0.2,0.01,20,0.9,10,2679,2435,6.182583570480347
tai20_20.txt - Instance 6,20,20,2000,0.2,0.01,20,0.9,10,2297,2297,5.949845314025879
tai20_20.txt - Instance 7,20,20,2000,0.2,0.01,20,0.9,10,2870,2810,6.083617687225342
tai20_20.txt - Instance 8,20,20,2000,0.2,0.01,20,0.9,10,2621,2371,6.836372137069702
tai20_20.txt - Instance 9,20,20,2000,0.2,0.01,20,0.9,10,2689,2435,7.212699890136719
tai20_20.txt - Instance 10,20,20,2000,0.2,0.01,20,0.9,10,2691,2334,6.282835960388184
tai30_15.txt - Instance 1,30,15,2000,0.2,0.01,20,0.9,10,3120,2694,6.699974775314331
tai30_15.txt - Instance 2,30,15,2000,0.2,0.01,20,0.9,10,3071,2812,6.816202402114868
tai30_15.txt - Instance 3,30,15,2000,0.2,0.01,20,0.9,10,2795,2795,7.946355104446411
tai30_15.txt - Instance 4,30,15,2000,0.2,0.01,20,0.9,10,3068,3002,6.969788074493408
tai30_15.txt - Instance 5,30,15,2000,0.2,0.01,20,0.9,10,3114,2777,6.040074110031128
tai30_15.txt - Instance 6,30,15,2000,0.2,0.01,20,0.9,10,2967,2839,6.495115518569946
tai30_15.txt - Instance 7,30,15,2000,0.2,0.01,20,0.9,10,3144,2712,6.946810722351074
tai30_15.txt - Instance 8,30,15,2000,0.2,0.01,20,0.9,10,2463,2463,6.54634428024292
tai30_15.txt - Instance 9,30,15,2000,0.2,0.01,20,0.9,10,3175,2725,6.7758989334106445
tai30_15.txt - Instance 10,30,15,2000,0.2,0.01,20,0.9,10,2940,2675,8.660379648208618
tai30_20.txt - Instance 1,30,20,2000,0.2,0.01,20,0.9,10,3166,3166,10.561235666275024
tai30_20.txt - Instance 2,30,20,2000,0.2,0.01,20,0.9,10,3411,3199,10.687891960144043
tai30_20.txt - Instance 3,30,20,2000,0.2,0.01,20,0.9,10,3220,3070,9.79969048500061
tai30_20.txt - Instance 4,30,20,2000,0.2,0.01,20,0.9,10,3337,3200,10.916569709777832
tai30_20.txt - Instance 5,30,20,2000,0.2,0.01,20,0.9,10,3360,3230,11.366096019744873
tai30_20.txt - Instance 6,30,20,2000,0.2,0.01,20,0.9,10,3326,3326,10.999419927597046
tai30_20.txt - Instance 7,30,20,2000,0.2,0.01,20,0.9,10,3050,3050,11.232615232467651
tai30_20.txt - Instance 8,30,20,2000,0.2,0.01,20,0.9,10,3452,3143,11.151401042938232
tai30_20.txt - Instance 9,30,20,2000,0.2,0.01,20,0.9,10,3207,3126,10.782719373703003
tai30_20.txt - Instance 10,30,20,2000,0.2,0.01,20,0.9,10,3044,3044,10.833468437194824
tai50_15.txt - Instance 1,50,15,2000,0.2,0.01,20,0.9,10,4468,4099,14.73244047164917
tai50_15.txt - Instance 2,50,15,2000,0.2,0.01,20,0.9,10,4474,4154,14.78287124633789
tai50_15.txt - Instance 3,50,15,2000,0.2,0.01,20,0.9,10,3830,3830,15.652831077575684
tai50_15.txt - Instance 4,50,15,2000,0.2,0.01,20,0.9,10,4362,3838,15.212589502334595
tai50_15.txt - Instance 5,50,15,2000,0.2,0.01,20,0.9,10,4978,4044,14.916325330734253
tai50_15.txt - Instance 6,50,15,2000,0.2,0.01,20,0.9,10,4525,4148,13.382940530776978
tai50_15.txt - Instance 7,50,15,2000,0.2,0.01,20,0.9,10,4595,4126,14.848567008972168
tai50_15.txt - Instance 8,50,15,2000,0.2,0.01,20,0.9,10,4380,4227,14.833062648773193
tai50_15.txt - Instance 9,50,15,2000,0.2,0.01,20,0.9,10,4220,4012,15.316433429718018
tai50_15.txt - Instance 10,50,15,2000,0.2,0.01,20,0.9,10,4471,4136,14.999166488647461
tai50_20.txt - Instance 1,50,20,2000,0.2,0.01,20,0.9,10,4577,4544,26.882473707199097
tai50_20.txt - Instance 2,50,20,2000,0.2,0.01,20,0.9,10,4642,4642,24.74966835975647
tai50_20.txt - Instance 3,50,20,2000,0.2,0.01,20,0.9,10,4210,4210,25.315096378326416
tai50_20.txt - Instance 4,50,20,2000,0.2,0.01,20,0.9,10,4377,4270,26.818352460861206
tai50_20.txt - Instance 5,50,20,2000,0.2,0.01,20,0.9,10,4536,4352,27.396319150924683
tai50_20.txt - Instance 6,50,20,2000,0.2,0.01,20,0.9,10,4944,4487,25.29561185836792
tai50_20.txt - Instance 7,50,20,2000,0.2,0.01,20,0.9,10,4906,4800,23.69944953918457
tai50_20.txt - Instance 8,50,20,2000,0.2,0.01,20,0.9,10,4539,4467,26.44921374320984
tai50_20.txt - Instance 9,50,20,2000,0.2,0.01,20,0.9,10,4651,4544,26.415170669555664
tai50_20.txt - Instance 10,50,20,2000,0.2,0.01,20,0.9,10,4879,4657,26.634987592697144
tai100_20.txt - Instance 1,100,20,2000,0.2,0.01,20,0.9,10,7968,7950,83.21483540534973
tai100_20.txt - Instance 2,100,20,2000,0.2,0.01,20,0.9,10,7575,7575,87.23131895065308
tai100_20.txt - Instance 3,100,20,2000,0.2,0.01,20,0.9,10,8170,7979,83.17729878425598
tai100_20.txt - Instance 4,100,20,2000,0.2,0.01,20,0.9,10,8034,7757,87.77989339828491
tai100_20.txt - Instance 5,100,20,2000,0.2,0.01,20,0.9,10,8433,7839,83.88036131858826
tai100_20.txt - Instance 6,100,20,2000,0.2,0.01,20,0.9,10,7820,7716,75.4471607208252
tai100_20.txt - Instance 7,100,20,2000,0.2,0.01,20,0.9,10,8304,7875,88.18385291099548
tai100_20.txt - Instance 8,100,20,2000,0.2,0.01,20,0.9,10,7910,7714,82.80990624427795
tai100_20.txt - Instance 9,100,20,2000,0.2,0.01,20,0.9,10,7843,7707,89.99669599533081
tai100_20.txt - Instance 10,100,20,2000,0.2,0.01,20,0.9,10,7869,7337,89.77971577644348
tai15_15.txt - Instance 1,15,15,2000,0.2,0.01,20,0.8,10,1865,1734,2.4524059295654297
tai15_15.txt - Instance 2,15,15,2000,0.2,0.01,20,0.8,10,1911,1739,2.7249679565429688
tai15_15.txt - Instance 3,15,15,2000,0.2,0.01,20,0.8,10,1942,1705,3.7296230792999268
tai15_15.txt - Instance 4,15,15,2000,0.2,0.01,20,0.8,10,1946,1652,3.5094614028930664
tai15_15.txt - Instance 5,15,15,2000,0.2,0.01,20,0.8,10,1725,1725,3.586535692214966
tai15_15.txt - Instance 6,15,15,2000,0.2,0.01,20,0.8,10,1739,1689,2.429774761199951
tai15_15.txt - Instance 7,15,15,2000,0.2,0.01,20,0.8,10,1993,1873,2.583463668823242
tai15_15.txt - Instance 8,15,15,2000,0.2,0.01,20,0.8,10,1904,1701,2.4996161460876465
tai15_15.txt - Instance 9,15,15,2000,0.2,0.01,20,0.8,10,2057,1688,2.4661288261413574
tai15_15.txt - Instance 10,15,15,2000,0.2,0.01,20,0.8,10,1808,1808,3.1492679119110107
tai20_15.txt - Instance 1,20,15,2000,0.2,0.01,20,0.8,10,2225,2036,3.9499759674072266
tai20_15.txt - Instance 2,20,15,2000,0.2,0.01,20,0.8,10,2266,2073,3.399122714996338
tai20_15.txt - Instance 3,20,15,2000,0.2,0.01,20,0.8,10,2183,2116,4.653215169906616
tai20_15.txt - Instance 4,20,15,2000,0.2,0.01,20,0.8,10,2278,1908,3.5998623371124268
tai20_15.txt - Instance 5,20,15,2000,0.2,0.01,20,0.8,10,2335,2027,4.032104730606079
tai20_15.txt - Instance 6,20,15,2000,0.2,0.01,20,0.8,10,2089,2021,3.738302230834961
tai20_15.txt - Instance 7,20,15,2000,0.2,0.01,20,0.8,10,2112,2112,4.612026691436768
tai20_15.txt - Instance 8,20,15,2000,0.2,0.01,20,0.8,10,2197,1976,3.616266965866089
tai20_15.txt - Instance 9,20,15,2000,0.2,0.01,20,0.8,10,2123,1971,3.9653258323669434
tai20_15.txt - Instance 10,20,15,2000,0.2,0.01,20,0.8,10,1910,1910,3.6276323795318604
tai20_20.txt - Instance 1,20,20,2000,0.2,0.01,20,0.8,10,2679,2491,5.816814184188843
tai20_20.txt - Instance 2,20,20,2000,0.2,0.01,20,0.8,10,2519,2453,6.149434804916382
tai20_20.txt - Instance 3,20,20,2000,0.2,0.01,20,0.8,10,2449,2361,5.849917650222778
tai20_20.txt - Instance 4,20,20,2000,0.2,0.01,20,0.8,10,2773,2508,5.783276796340942
tai20_20.txt - Instance 5,20,20,2000,0.2,0.01,20,0.8,10,2679,2460,6.219336986541748
